transaction_id,customer_id,product_id,date,country,quantity,unit_price_usd,total_usd
TX_01217,Client_667,Product_041,2024-12-21 07:30:53,Costa Rica,4,100,400
TX_01218,Client_287,Product_017,2024-11-20 20:37:47,United States,4,25,100
TX_01219,Client_169,Product_023,2024-04-03 20:05:26,United States,1,25,25
TX_01220,Client_420,Product_002,2024-09-02 12:45:27,Costa Rica,2,25,50
TX_01221,Client_047,Product_006,2024-08-17 08:20:22,Costa Rica,4,10,40
TX_01222,Client_043,Product_029,2024-07-03 20:04:45,Costa Rica,3,25,75
TX_01223,Client_321,Product_027,2024-05-22 22:08:17,Costa Rica,2,10,20
TX_01224,Client_818,Product_037,2024-05-28 12:57:59,Panama,3,75,225
TX_01225,Client_221,Product_049,2024-08-18 13:58:29,Panama,2,100,200
TX_01226,Client_513,Product_034,2024-06-04 04:25:29,Costa Rica,3,100,300
TX_01227,Client_712,Product_018,2024-02-07 09:03:46,Costa Rica,3,25,75
TX_01228,Client_441,Product_042,2024-12-30 14:48:35,Mexico,2,100,200
TX_01229,Client_144,Product_010,2024-07-21 15:33:22,Costa Rica,1,10,10
TX_01230,Client_890,Product_038,2024-01-07 09:43:12,Costa Rica,1,75,75
TX_01231,Client_028,Product_044,2024-01-12 13:43:17,United States,2,25,50
TX_01232,Client_854,Product_017,2024-02-21 18:00:18,Panama,4,50,200
TX_01233,Client_850,Product_013,2024-05-04 08:43:38,Costa Rica,2,100,200
TX_01234,Client_790,Product_048,2024-01-11 14:13:02,Panama,2,100,200
TX_01235,Client_553,Product_042,2024-06-27 19:07:37,Panama,4,25,100
TX_01236,Client_844,Product_027,2024-08-16 23:17:25,Mexico,2,100,200
TX_01237,Client_659,Product_002,2024-09-17 07:01:45,Panama,2,100,200
TX_01238,Client_857,Product_034,2024-04-29 18:20:27,Panama,4,50,200
TX_01239,Client_690,Product_031,2024-02-12 05:08:02,Costa Rica,4,10,40
TX_01240,Client_827,Product_023,2024-10-13 22:16:05,United States,1,25,25
TX_01241,Client_837,Product_007,2024-01-13 18:35:54,Costa Rica,3,25,75
TX_01242,Client_930,Product_038,2024-07-23 09:13:23,Costa Rica,3,50,150
TX_01243,Client_167,Product_033,2024-04-13 09:35:24,United States,1,50,50
TX_01244,Client_635,Product_012,2024-02-27 20:18:27,United States,1,10,10
TX_01245,Client_586,Product_045,2024-12-26 16:38:33,Mexico,3,75,225
TX_01246,Client_751,Product_012,2024-08-23 20:27:05,United States,1,25,25
TX_01247,Client_249,Product_019,2024-12-11 15:50:07,Costa Rica,2,100,200
TX_01248,Client_775,Product_009,2024-06-17 13:02:18,United States,1,10,10
TX_01249,Client_764,Product_010,2024-09-22 09:22:57,United States,1,25,25
TX_01250,Client_357,Product_017,2024-03-19 20:58:53,United States,1,10,10
TX_01251,Client_111,Product_040,2024-05-07 09:39:47,Panama,1,75,75
TX_01252,Client_692,Product_039,2024-08-26 17:02:50,Mexico,3,25,75
TX_01253,Client_700,Product_041,2024-05-04 08:49:15,Panama,4,100,400
TX_01254,Client_820,Product_010,2024-03-09 19:09:39,Panama,3,25,75
TX_01255,Client_719,Product_012,2024-09-24 03:54:34,Mexico,3,10,30
TX_01256,Client_234,Product_015,2024-08-02 07:58:14,Panama,4,75,300
TX_01257,Client_024,Product_031,2024-01-14 03:32:23,United States,3,10,30
TX_01258,Client_026,Product_015,2024-03-20 13:39:50,Mexico,2,10,20
TX_01259,Client_381,Product_028,2024-11-26 19:52:25,Panama,4,50,200
TX_01260,Client_730,Product_004,2024-08-11 16:34:16,Costa Rica,2,10,20
TX_01261,Client_346,Product_036,2024-10-26 02:13:43,Panama,3,75,225
TX_01262,Client_378,Product_001,2024-07-09 14:02:06,Costa Rica,3,100,300
TX_01263,Client_522,Product_044,2024-05-05 07:26:16,United States,4,50,200
TX_01264,Client_017,Product_034,2024-06-13 05:58:40,Costa Rica,3,10,30
TX_01265,Client_245,Product_047,2024-01-24 18:42:49,Panama,1,25,25
TX_01266,Client_718,Product_017,2024-05-27 18:27:40,Panama,2,50,100
TX_01267,Client_770,Product_039,2024-04-11 16:47:55,Panama,2,75,150
TX_01268,Client_624,Product_038,2024-04-18 06:46:26,Mexico,1,25,25
TX_01269,Client_717,Product_044,2024-03-02 13:21:24,Mexico,4,75,300
TX_01270,Client_539,Product_033,2024-09-27 00:18:00,Panama,4,25,100
TX_01271,Client_969,Product_021,2024-12-16 15:09:59,Panama,1,100,100
TX_01272,Client_583,Product_026,2024-12-16 16:30:05,United States,1,75,75
TX_01273,Client_688,Product_046,2024-01-21 23:40:41,Mexico,2,25,50
TX_01274,Client_202,Product_036,2024-06-29 03:04:06,Mexico,1,75,75
TX_01275,Client_248,Product_005,2024-09-14 04:39:45,Mexico,1,50,50
TX_01276,Client_118,Product_033,2024-04-19 16:52:46,Costa Rica,1,75,75
TX_01277,Client_009,Product_001,2024-05-30 00:31:06,Panama,3,75,225
TX_01278,Client_598,Product_006,2024-07-15 10:24:37,United States,1,25,25
TX_01279,Client_023,Product_037,2024-05-12 19:54:59,United States,3,75,225
TX_01280,Client_967,Product_002,2024-09-20 18:30:05,Panama,2,100,200
TX_01281,Client_240,Product_005,2024-01-18 10:22:44,Panama,2,10,20
TX_01282,Client_585,Product_026,2024-08-19 04:25:16,United States,4,50,200
TX_01283,Client_027,Product_041,2024-12-19 03:35:31,Costa Rica,2,25,50
TX_01284,Client_984,Product_047,2024-03-31 19:56:03,United States,4,75,300
TX_01285,Client_861,Product_013,2024-10-13 00:03:42,Costa Rica,3,75,225
TX_01286,Client_081,Product_012,2024-11-02 16:45:07,Costa Rica,1,75,75
TX_01287,Client_596,Product_005,2024-05-10 05:00:58,Mexico,2,50,100
TX_01288,Client_199,Product_002,2024-12-14 03:09:37,Panama,1,10,10
TX_01289,Client_555,Product_004,2024-04-11 12:12:48,Mexico,4,100,400
TX_01290,Client_1000,Product_027,2024-07-15 19:11:39,Costa Rica,3,100,300
TX_01291,Client_775,Product_010,2024-12-20 17:57:37,United States,2,25,50
TX_01292,Client_092,Product_013,2024-12-18 08:00:38,Mexico,1,10,10
TX_01293,Client_851,Product_044,2024-10-24 23:35:07,United States,4,10,40
TX_01294,Client_959,Product_002,2024-08-24 23:10:24,Costa Rica,1,50,50
TX_01295,Client_084,Product_026,2024-09-26 17:59:17,United States,2,75,150
TX_01296,Client_300,Product_015,2024-05-19 20:01:03,Mexico,1,10,10
TX_01297,Client_935,Product_046,2024-06-18 03:11:31,Costa Rica,3,75,225
TX_01298,Client_296,Product_010,2024-01-11 08:32:17,Panama,2,50,100
TX_01299,Client_647,Product_022,2024-04-23 07:03:10,Mexico,4,25,100
TX_01300,Client_454,Product_040,2024-10-27 00:28:14,Mexico,2,25,50
TX_01301,Client_281,Product_025,2024-11-09 23:53:35,Panama,4,75,300
TX_01302,Client_059,Product_015,2024-09-24 09:24:50,Costa Rica,4,75,300
TX_01303,Client_909,Product_013,2024-10-09 18:49:10,Panama,2,10,20
TX_01304,Client_871,Product_008,2024-01-03 23:24:21,Mexico,4,50,200
TX_01305,Client_1000,Product_021,2024-03-30 13:23:26,Costa Rica,2,25,50
TX_01306,Client_342,Product_021,2024-07-28 17:21:50,United States,3,10,30
TX_01307,Client_753,Product_022,2024-06-29 02:53:57,Mexico,3,100,300
TX_01308,Client_465,Product_046,2024-05-15 12:13:59,United States,1,10,10
TX_01309,Client_880,Product_033,2024-11-22 22:42:47,Panama,3,75,225
TX_01310,Client_342,Product_045,2024-02-16 16:59:01,Costa Rica,4,100,400
TX_01311,Client_610,Product_027,2024-02-26 07:26:56,Panama,1,10,10
TX_01312,Client_062,Product_040,2024-04-18 02:46:17,United States,1,50,50
TX_01313,Client_776,Product_022,2024-10-01 07:28:12,Mexico,2,25,50
TX_01314,Client_625,Product_030,2024-10-16 18:49:26,Costa Rica,1,100,100
TX_01315,Client_429,Product_009,2024-10-27 18:35:03,Panama,2,50,100
TX_01316,Client_658,Product_045,2024-10-18 22:36:04,United States,1,10,10
TX_01317,Client_728,Product_035,2024-01-14 15:51:08,United States,3,75,225
TX_01318,Client_256,Product_018,2024-02-26 09:12:35,Mexico,2,75,150
TX_01319,Client_828,Product_042,2024-10-31 15:22:46,United States,4,50,200
TX_01320,Client_828,Product_005,2024-02-04 02:19:39,Costa Rica,1,75,75
TX_01321,Client_874,Product_027,2024-02-21 22:52:42,United States,3,25,75
TX_01322,Client_770,Product_006,2024-12-10 15:20:44,Mexico,3,50,150
TX_01323,Client_706,Product_032,2024-11-24 07:13:57,Panama,2,50,100
TX_01324,Client_347,Product_008,2024-03-21 07:41:31,Costa Rica,2,75,150
TX_01325,Client_526,Product_039,2024-11-09 06:13:35,Panama,2,50,100
TX_01326,Client_304,Product_021,2024-01-26 10:23:01,Panama,4,10,40
TX_01327,Client_615,Product_018,2024-07-22 20:43:57,United States,4,100,400
TX_01328,Client_245,Product_014,2024-12-09 22:23:46,United States,4,100,400
TX_01329,Client_757,Product_015,2024-12-18 04:17:51,Mexico,1,75,75
TX_01330,Client_824,Product_042,2024-01-17 23:42:50,United States,4,25,100
TX_01331,Client_780,Product_026,2024-03-05 14:18:33,United States,2,25,50
TX_01332,Client_736,Product_044,2024-01-08 16:43:10,Panama,3,75,225
TX_01333,Client_732,Product_032,2024-07-30 00:10:11,Costa Rica,3,75,225
TX_01334,Client_823,Product_039,2024-11-02 22:06:28,United States,2,50,100
TX_01335,Client_412,Product_028,2024-03-14 19:34:00,Costa Rica,4,25,100
TX_01336,Client_878,Product_039,2024-07-08 23:53:27,United States,4,100,400
TX_01337,Client_217,Product_043,2024-06-18 14:03:14,United States,2,75,150
TX_01338,Client_516,Product_032,2024-08-21 21:51:49,Mexico,3,100,300
TX_01339,Client_474,Product_013,2024-06-02 18:02:56,United States,1,100,100
TX_01340,Client_036,Product_015,2024-09-21 19:03:05,Mexico,3,25,75
TX_01341,Client_178,Product_018,2024-04-02 23:39:09,Panama,4,100,400
TX_01342,Client_387,Product_039,2024-02-14 14:26:51,Costa Rica,3,50,150
TX_01343,Client_769,Product_006,2024-09-03 16:58:30,United States,4,50,200
TX_01344,Client_017,Product_011,2024-06-20 08:04:33,Mexico,3,25,75
TX_01345,Client_711,Product_032,2024-07-13 10:28:34,Panama,2,50,100
TX_01346,Client_830,Product_040,2024-05-27 16:24:46,United States,4,75,300
TX_01347,Client_048,Product_020,2024-03-03 01:16:22,Mexico,1,25,25
TX_01348,Client_062,Product_033,2024-08-02 22:23:39,Mexico,1,100,100
TX_01349,Client_069,Product_040,2024-05-21 12:55:49,Panama,2,75,150
TX_01350,Client_659,Product_008,2024-04-23 03:14:04,United States,3,25,75
TX_01351,Client_871,Product_035,2024-09-20 21:20:38,United States,2,100,200
TX_01352,Client_366,Product_005,2024-02-06 22:06:48,Costa Rica,2,100,200
TX_01353,Client_162,Product_035,2024-12-15 00:31:51,United States,1,100,100
TX_01354,Client_739,Product_047,2024-12-18 01:07:01,Mexico,1,100,100
TX_01355,Client_945,Product_014,2024-02-18 20:18:03,Costa Rica,4,100,400
TX_01356,Client_976,Product_021,2024-05-31 01:10:53,Costa Rica,4,25,100
TX_01357,Client_488,Product_047,2024-02-18 17:46:59,United States,4,50,200
TX_01358,Client_431,Product_024,2024-02-22 06:21:49,Costa Rica,2,100,200
TX_01359,Client_999,Product_017,2024-06-12 10:09:35,Mexico,2,75,150
TX_01360,Client_859,Product_018,2024-08-13 21:31:21,Mexico,4,25,100
TX_01361,Client_489,Product_034,2024-07-17 08:37:42,Panama,1,10,10
TX_01362,Client_230,Product_012,2024-11-27 13:24:20,Mexico,1,50,50
TX_01363,Client_370,Product_016,2024-07-24 20:18:57,Panama,3,75,225
TX_01364,Client_178,Product_004,2024-09-29 08:45:28,Costa Rica,4,100,400
TX_01365,Client_857,Product_025,2024-01-16 13:59:57,Panama,2,25,50
TX_01366,Client_410,Product_034,2024-06-24 18:05:35,United States,3,25,75
TX_01367,Client_568,Product_028,2024-08-22 04:48:38,Panama,3,100,300
TX_01368,Client_590,Product_046,2024-01-12 05:27:20,United States,3,75,225
TX_01369,Client_270,Product_011,2024-09-05 21:32:10,Costa Rica,4,25,100
TX_01370,Client_206,Product_013,2024-12-19 01:43:20,Panama,4,50,200
TX_01371,Client_793,Product_031,2024-11-24 11:05:13,Mexico,4,75,300
TX_01372,Client_740,Product_025,2024-05-16 16:28:20,United States,1,100,100
TX_01373,Client_900,Product_039,2024-06-17 22:09:10,Costa Rica,3,75,225
TX_01374,Client_751,Product_010,2024-03-14 10:27:16,Mexico,1,75,75
TX_01375,Client_975,Product_024,2024-12-10 09:35:10,United States,4,10,40
TX_01376,Client_800,Product_001,2024-01-09 13:22:58,Costa Rica,1,100,100
TX_01377,Client_082,Product_025,2024-08-01 18:58:49,Costa Rica,1,50,50
TX_01378,Client_846,Product_028,2024-12-10 18:01:43,Mexico,2,100,200
TX_01379,Client_762,Product_036,2024-08-09 14:44:07,Costa Rica,4,10,40
TX_01380,Client_193,Product_018,2024-05-04 10:34:48,Panama,3,100,300
TX_01381,Client_618,Product_006,2024-05-06 22:32:42,Costa Rica,4,100,400
TX_01382,Client_189,Product_002,2024-06-02 10:54:53,United States,1,50,50
TX_01383,Client_276,Product_003,2024-06-17 17:29:31,United States,4,10,40
TX_01384,Client_074,Product_046,2024-05-01 13:43:49,United States,4,100,400
TX_01385,Client_010,Product_008,2024-10-10 13:42:57,Panama,2,100,200
TX_01386,Client_635,Product_031,2024-01-13 13:10:58,Mexico,2,25,50
TX_01387,Client_216,Product_048,2024-02-17 16:18:20,Panama,4,100,400
TX_01388,Client_290,Product_019,2024-09-23 12:58:50,Panama,2,50,100
TX_01389,Client_445,Product_006,2024-05-17 19:47:07,Panama,1,25,25
TX_01390,Client_988,Product_014,2024-08-19 16:20:47,Costa Rica,1,10,10
TX_01391,Client_923,Product_003,2024-03-12 06:06:33,Mexico,1,75,75
TX_01392,Client_552,Product_048,2024-04-04 22:58:02,Costa Rica,2,50,100
TX_01393,Client_193,Product_001,2024-10-16 23:41:02,Panama,4,10,40
TX_01394,Client_639,Product_044,2024-08-10 18:36:21,United States,1,25,25
TX_01395,Client_289,Product_030,2024-12-13 18:18:40,Panama,3,75,225
TX_01396,Client_964,Product_046,2024-04-19 04:10:21,Mexico,1,10,10
TX_01397,Client_583,Product_019,2024-06-28 12:32:49,United States,4,50,200
TX_01398,Client_649,Product_019,2024-01-24 13:42:47,Mexico,1,25,25
TX_01399,Client_144,Product_009,2024-10-18 21:50:34,Panama,3,50,150
TX_01400,Client_389,Product_007,2024-11-15 10:11:51,Mexico,1,50,50
TX_01401,Client_866,Product_046,2024-05-22 22:37:09,Costa Rica,1,25,25
TX_01402,Client_892,Product_037,2024-08-03 11:20:34,United States,4,100,400
TX_01403,Client_407,Product_041,2024-09-03 10:03:57,Mexico,1,50,50
TX_01404,Client_811,Product_007,2024-04-06 16:44:49,United States,1,25,25
TX_01405,Client_370,Product_009,2024-08-18 00:47:56,United States,2,50,100
TX_01406,Client_857,Product_004,2024-08-01 23:45:35,Panama,4,100,400
TX_01407,Client_441,Product_025,2024-10-30 16:53:03,Panama,4,25,100
TX_01408,Client_947,Product_049,2024-06-02 10:12:53,United States,4,10,40
TX_01409,Client_781,Product_012,2024-01-04 02:43:44,Mexico,4,10,40
TX_01410,Client_896,Product_006,2024-09-17 13:52:45,United States,1,10,10
TX_01411,Client_920,Product_018,2024-01-02 00:47:37,Panama,3,75,225
TX_01412,Client_651,Product_040,2024-04-24 09:04:05,Mexico,3,50,150
TX_01413,Client_564,Product_021,2024-05-10 04:03:52,United States,2,50,100
TX_01414,Client_529,Product_015,2024-07-21 20:02:46,Panama,1,25,25
TX_01415,Client_677,Product_003,2024-11-12 20:10:00,United States,4,75,300
TX_01416,Client_013,Product_002,2024-09-15 17:37:37,United States,4,50,200
TX_01417,Client_702,Product_041,2024-09-30 02:38:02,United States,3,25,75
TX_01418,Client_987,Product_040,2024-08-06 16:27:25,Mexico,2,100,200
TX_01419,Client_340,Product_004,2024-10-07 01:41:56,Panama,1,50,50
TX_01420,Client_865,Product_032,2024-12-02 15:26:32,Panama,2,50,100
TX_01421,Client_874,Product_002,2024-02-13 22:50:46,Costa Rica,1,100,100
TX_01422,Client_864,Product_046,2024-03-04 10:04:40,United States,2,100,200
TX_01423,Client_776,Product_029,2024-02-09 14:18:21,United States,2,50,100
TX_01424,Client_312,Product_002,2024-09-03 14:36:42,Costa Rica,4,100,400
TX_01425,Client_733,Product_034,2024-06-27 04:58:23,United States,3,25,75
TX_01426,Client_104,Product_027,2024-06-12 08:05:41,Mexico,4,50,200
TX_01427,Client_339,Product_039,2024-02-23 05:29:19,Costa Rica,3,50,150
TX_01428,Client_198,Product_044,2024-07-12 01:54:06,Panama,2,10,20
TX_01429,Client_300,Product_038,2024-11-23 17:02:30,United States,1,50,50
TX_01430,Client_444,Product_018,2024-05-08 11:59:05,Panama,4,10,40
TX_01431,Client_359,Product_036,2024-08-04 23:35:48,United States,1,100,100
TX_01432,Client_368,Product_019,2024-09-24 03:30:13,Costa Rica,4,100,400
TX_01433,Client_169,Product_027,2024-07-01 20:20:00,Panama,4,25,100
TX_01434,Client_149,Product_045,2024-12-21 09:45:36,United States,4,10,40
TX_01435,Client_761,Product_020,2024-05-27 04:00:33,Mexico,1,50,50
TX_01436,Client_768,Product_021,2024-09-01 12:12:42,Costa Rica,4,10,40
TX_01437,Client_982,Product_023,2024-09-24 04:17:17,United States,4,100,400
TX_01438,Client_042,Product_030,2024-11-27 08:58:11,United States,4,100,400
TX_01439,Client_202,Product_025,2024-11-20 02:25:30,United States,1,25,25
TX_01440,Client_970,Product_031,2024-09-18 12:40:40,Costa Rica,4,100,400
TX_01441,Client_244,Product_027,2024-02-17 17:56:06,United States,1,10,10
TX_01442,Client_669,Product_034,2024-07-31 21:57:25,United States,3,50,150
TX_01443,Client_464,Product_008,2024-01-20 17:52:30,Panama,4,50,200
TX_01444,Client_449,Product_019,2024-09-08 03:02:40,Panama,2,10,20
TX_01445,Client_913,Product_041,2024-12-08 11:34:12,Costa Rica,3,25,75
TX_01446,Client_798,Product_026,2024-09-01 01:18:34,Costa Rica,1,50,50
TX_01447,Client_794,Product_028,2024-11-18 20:57:31,Mexico,2,10,20
TX_01448,Client_437,Product_004,2024-01-29 23:39:40,United States,1,10,10
TX_01449,Client_893,Product_031,2024-10-15 05:07:47,Panama,1,100,100
TX_01450,Client_750,Product_016,2024-08-21 07:10:12,Panama,4,100,400
TX_01451,Client_531,Product_010,2024-09-03 10:12:42,United States,2,25,50
TX_01452,Client_565,Product_038,2024-12-15 17:08:56,United States,1,25,25
TX_01453,Client_597,Product_048,2024-11-12 23:24:11,Costa Rica,3,25,75
TX_01454,Client_273,Product_010,2024-07-01 18:12:31,Mexico,4,10,40
TX_01455,Client_430,Product_045,2024-11-12 00:51:46,Mexico,3,10,30
TX_01456,Client_872,Product_009,2024-10-20 16:56:03,Costa Rica,3,100,300
TX_01457,Client_213,Product_039,2024-01-30 00:46:26,Costa Rica,4,50,200
TX_01458,Client_949,Product_036,2024-06-02 04:30:36,Panama,1,25,25
TX_01459,Client_873,Product_036,2024-04-06 19:52:50,Costa Rica,3,75,225
TX_01460,Client_104,Product_019,2024-04-04 06:19:40,Mexico,1,25,25
TX_01461,Client_192,Product_019,2024-02-06 21:01:44,Panama,1,100,100
TX_01462,Client_941,Product_012,2024-04-06 15:37:56,Mexico,4,10,40
TX_01463,Client_689,Product_013,2024-02-04 15:44:57,United States,3,100,300
TX_01464,Client_659,Product_025,2024-06-02 01:08:48,Mexico,3,100,300
TX_01465,Client_380,Product_036,2024-08-14 18:59:34,Panama,4,100,400
TX_01466,Client_967,Product_025,2024-10-08 07:57:42,Mexico,1,75,75
TX_01467,Client_081,Product_028,2024-07-08 02:28:14,Panama,1,75,75
TX_01468,Client_705,Product_042,2024-03-29 21:08:21,Panama,4,25,100
TX_01469,Client_549,Product_039,2024-08-01 09:33:19,Costa Rica,1,10,10
TX_01470,Client_377,Product_030,2024-11-11 16:30:13,Mexico,1,100,100
TX_01471,Client_838,Product_005,2024-05-02 01:58:26,Costa Rica,3,50,150
TX_01472,Client_154,Product_017,2024-02-18 20:45:22,Costa Rica,1,25,25
TX_01473,Client_642,Product_018,2024-07-27 10:07:11,Mexico,1,25,25
TX_01474,Client_571,Product_043,2024-07-13 07:02:01,Panama,1,100,100
TX_01475,Client_736,Product_047,2024-08-26 20:04:10,United States,1,25,25
TX_01476,Client_761,Product_021,2024-10-20 19:25:12,Mexico,4,100,400
TX_01477,Client_240,Product_022,2024-01-11 00:55:44,Costa Rica,4,25,100
TX_01478,Client_374,Product_039,2024-01-16 18:27:50,Costa Rica,4,10,40
TX_01479,Client_901,Product_006,2024-11-17 03:32:28,Panama,1,25,25
TX_01480,Client_805,Product_016,2024-01-19 17:14:03,Costa Rica,4,25,100
TX_01481,Client_799,Product_002,2024-10-18 21:08:26,United States,2,50,100
TX_01482,Client_204,Product_001,2024-05-03 15:05:45,Costa Rica,2,10,20
TX_01483,Client_611,Product_030,2024-10-18 02:36:07,Panama,2,10,20
TX_01484,Client_350,Product_043,2024-05-01 01:25:57,Mexico,3,10,30
TX_01485,Client_688,Product_037,2024-05-02 01:29:04,Panama,1,25,25
TX_01486,Client_774,Product_048,2024-10-03 16:37:12,Costa Rica,3,75,225
TX_01487,Client_783,Product_023,2024-02-06 15:43:31,Panama,4,25,100
TX_01488,Client_143,Product_001,2024-12-24 14:14:58,Costa Rica,1,100,100
TX_01489,Client_189,Product_019,2024-04-21 23:52:37,Panama,2,50,100
TX_01490,Client_272,Product_046,2024-04-03 03:50:17,Mexico,1,10,10
TX_01491,Client_532,Product_003,2024-05-24 01:09:35,Costa Rica,3,100,300
TX_01492,Client_845,Product_002,2024-04-22 01:00:28,United States,4,100,400
TX_01493,Client_300,Product_037,2024-03-15 10:35:07,United States,4,75,300
TX_01494,Client_426,Product_017,2024-06-29 02:28:56,United States,3,10,30
TX_01495,Client_046,Product_028,2024-04-13 03:39:11,United States,1,25,25
TX_01496,Client_095,Product_018,2024-04-29 13:31:05,Costa Rica,3,10,30
TX_01497,Client_930,Product_033,2024-03-31 15:40:58,Costa Rica,4,50,200
TX_01498,Client_064,Product_015,2024-09-12 00:00:51,Mexico,2,10,20
TX_01499,Client_413,Product_022,2024-08-27 11:52:56,Panama,4,100,400
TX_01500,Client_643,Product_041,2024-05-30 06:28:46,Costa Rica,4,100,400
TX_01501,Client_009,Product_027,2024-11-04 17:39:32,United States,1,25,25
TX_01502,Client_459,Product_037,2024-04-22 18:38:36,Costa Rica,2,25,50
TX_01503,Client_715,Product_032,2024-10-22 23:00:06,United States,4,25,100
TX_01504,Client_409,Product_045,2024-03-02 19:11:46,Mexico,2,50,100
TX_01505,Client_470,Product_019,2024-04-03 03:49:22,Panama,3,10,30
TX_01506,Client_810,Product_028,2024-08-30 10:41:15,Costa Rica,1,75,75
TX_01507,Client_506,Product_028,2024-10-28 04:22:10,Panama,2,10,20
TX_01508,Client_686,Product_010,2024-12-01 19:53:11,United States,2,25,50
TX_01509,Client_073,Product_020,2024-07-17 13:07:57,United States,1,50,50
TX_01510,Client_084,Product_025,2024-06-29 14:07:49,Panama,3,10,30
TX_01511,Client_059,Product_021,2024-03-09 10:36:24,Mexico,2,100,200
TX_01512,Client_021,Product_014,2024-11-29 20:15:12,Panama,1,10,10
TX_01513,Client_458,Product_022,2024-07-02 13:54:45,Panama,4,100,400
TX_01514,Client_918,Product_026,2024-07-25 14:23:31,Costa Rica,1,10,10
TX_01515,Client_157,Product_044,2024-07-21 17:15:15,Costa Rica,4,10,40
TX_01516,Client_831,Product_011,2024-10-23 23:10:10,United States,2,10,20
TX_01517,Client_329,Product_007,2024-08-31 06:54:35,Costa Rica,2,25,50
TX_01518,Client_573,Product_017,2024-09-01 07:16:08,Mexico,2,100,200
TX_01519,Client_576,Product_018,2024-03-27 21:21:05,Mexico,3,50,150
TX_01520,Client_837,Product_007,2024-08-14 18:32:48,Mexico,3,75,225
TX_01521,Client_680,Product_020,2024-04-03 18:57:33,United States,4,100,400
TX_01522,Client_203,Product_038,2024-08-26 20:32:46,Mexico,1,25,25
TX_01523,Client_641,Product_011,2024-11-11 10:33:45,Mexico,4,100,400
TX_01524,Client_757,Product_044,2024-04-20 15:21:06,Costa Rica,1,50,50
TX_01525,Client_106,Product_016,2024-02-02 00:47:56,United States,2,100,200
TX_01526,Client_833,Product_027,2024-09-05 04:14:54,Panama,1,25,25
TX_01527,Client_122,Product_011,2024-03-31 20:32:51,Mexico,3,25,75
TX_01528,Client_318,Product_016,2024-12-12 04:16:35,Costa Rica,1,75,75
TX_01529,Client_182,Product_023,2024-11-23 03:07:12,Panama,1,50,50
TX_01530,Client_615,Product_012,2024-04-10 08:05:20,Mexico,2,75,150
TX_01531,Client_316,Product_040,2024-10-14 18:00:49,Panama,2,10,20
TX_01532,Client_814,Product_003,2024-08-23 21:25:10,Panama,3,25,75
TX_01533,Client_773,Product_002,2024-02-08 09:24:05,United States,1,75,75
TX_01534,Client_625,Product_038,2024-04-26 12:02:54,United States,1,25,25
TX_01535,Client_406,Product_048,2024-08-13 15:59:22,Mexico,1,25,25
TX_01536,Client_986,Product_024,2024-08-25 03:49:19,Mexico,2,10,20
TX_01537,Client_949,Product_029,2024-02-14 12:45:42,United States,3,25,75
TX_01538,Client_070,Product_047,2024-06-04 19:45:31,Mexico,1,75,75
TX_01539,Client_160,Product_046,2024-03-19 19:07:32,Mexico,1,50,50
TX_01540,Client_240,Product_034,2024-02-24 23:36:09,United States,1,100,100
TX_01541,Client_523,Product_020,2024-05-25 06:07:20,Panama,1,75,75
TX_01542,Client_138,Product_018,2024-11-02 10:24:16,Mexico,3,10,30
TX_01543,Client_495,Product_014,2024-05-01 10:34:34,Costa Rica,3,100,300
TX_01544,Client_679,Product_018,2024-01-02 05:38:00,United States,3,25,75
TX_01545,Client_247,Product_002,2024-03-23 19:32:05,Mexico,2,75,150
TX_01546,Client_866,Product_001,2024-03-30 16:15:39,Mexico,1,100,100
TX_01547,Client_543,Product_020,2024-08-24 07:35:15,United States,1,75,75
TX_01548,Client_524,Product_034,2024-12-12 11:45:15,Costa Rica,1,25,25
TX_01549,Client_243,Product_041,2024-07-06 08:23:43,Costa Rica,1,75,75
TX_01550,Client_620,Product_041,2024-06-16 22:49:32,United States,4,10,40
TX_01551,Client_336,Product_048,2024-09-23 03:50:39,Costa Rica,3,100,300
TX_01552,Client_422,Product_011,2024-02-15 23:37:52,Mexico,4,100,400
TX_01553,Client_835,Product_027,2024-12-16 05:55:02,Costa Rica,4,100,400
TX_01554,Client_194,Product_023,2024-06-24 07:58:52,Mexico,2,75,150
TX_01555,Client_308,Product_038,2024-09-12 15:42:22,Panama,2,25,50
TX_01556,Client_645,Product_044,2024-12-20 10:32:46,Costa Rica,1,75,75
TX_01557,Client_907,Product_003,2024-08-31 10:30:36,Panama,4,75,300
TX_01558,Client_506,Product_012,2024-03-09 04:46:31,United States,4,100,400
TX_01559,Client_281,Product_030,2024-06-23 23:18:50,Costa Rica,3,25,75
TX_01560,Client_803,Product_031,2024-07-09 01:08:36,Mexico,4,50,200
TX_01561,Client_675,Product_023,2024-07-26 06:48:33,Costa Rica,2,25,50
TX_01562,Client_790,Product_001,2024-12-10 14:58:15,United States,4,75,300
TX_01563,Client_933,Product_041,2024-06-29 11:09:29,United States,2,10,20
TX_01564,Client_982,Product_020,2024-11-06 07:14:14,Mexico,1,25,25
TX_01565,Client_439,Product_006,2024-05-15 12:41:45,Costa Rica,2,100,200
TX_01566,Client_715,Product_011,2024-11-30 05:18:48,Panama,1,10,10
TX_01567,Client_608,Product_035,2024-10-21 22:56:03,United States,3,50,150
